id,tweets,sentiment
1525975295651549185,"Sebagai penggerak perekonomian, pemerintah membangun Ibu Kota Negara Nusantara dengan teknologi terbaru ",
1525921345107660800,"Pemerintah merancang berbagai konsep dalam rencana pembangunan Ibu Kota Negara IKN Nusantara: dari kota 10 menit, kota kompak, kota hutan, kota berkelanjutan, smart metropolis, sampai kota generasi muda     ",
1525905255434575872,"    kudet kau bong,  ibu kota sudah pindah ke kalimantan namanya nusantara  Kalo kau bukan orang jakarta mending fokus sama daerahmu aja  Atau kau awasi ibukota nusantara  Kecuali kalo bosmu cuma nyuruh nyerang anies",
1525896358510465024,"PT PLN Persero mndkung pmbngunan infrastruktur Ibu Kota Baru di wilayah KalTim Pada tahap prakonstruksi Ibu Kota Nusantara IKN, PLN bakal membangun dua gardu induk GI mobile di Gersik yang terletak di sekitar Titik Nol  ",
1525873957437861888,Ibu Kota Negara baru Indonesia di Nusantara Kalimantan Timur demi pemerataan pembangunan yang Indonesiasentris menuju Indonesia maju ,
1525788785710989312,"PT PLN Persero mendukung pembangunan infrastruktur Ibu Kota Baru di wilayah Penajam Paser Utara, KalTim Pada tahap prakonstruksi Ibu Kota Nusantara IKN, PLN bakal membangun dua gardu induk GI mobile di Gersik yang terletak di sekitar Titik Nol
",
1525788720065941505,"Halo  Kementerian ATRBPN telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan Ibu Kota Negara Nusantara

Untuk informasi selengkapnya, yuk simak informasi berikut Sob 

 ",
1525757100923961344,"PT PLN Persero mendukung pembangunan infrastruktur Ibu Kota Baru di wilayah Penajam Paser Utara, Kalimantan Timur Pada tahap prakonstruksi Ibu Kota Nusantara, PLN bakal membangun dua gardu induk mobile di Gersik yang terletak di sekitar Titik Nol ",
1525750907706544128,"PT PLN Persero mendukung pembangunan infrastruktur Ibu Kota Baru di wilayah Kalimantan Timur Pada tahap prakonstruksi Ibu Kota Nusantara IKN, PLN bakal membangun dua gardu induk GI mobile di Gersik yang terletak di sekitar Titik Nol 
 ",
1525729857652822016,"Untuk mendukung pembangunan infrastruktur Ibu Kota Nusantara IKN, PLN bakal membangun dua gardu induk GI mobile di Gersik yang terletak di sekitar Titik Nol

 Gas Pol Infrastruktur ",
1525640493077790720,"JOKOWI ALOKASI 697 HA LAHAN DI IKN BUAT KAWASAN INDUSTRI Sektor Industri turut berperan dalam proyek Ibu Kota Negara IKN Nusantara di Kalimantan Timur Lahan seluas 697,64 hektare disiapkan Joko Widodo Jokowi untuk kawasan industri di IKN

 ",
1525636400766656512,"Giat seru di Penajam, Ibu Kota Nusantara pagi ini  ",
1525632328055201796," atrbpn Halo  Kementerian ATRBPN telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan Ibu Kota Negara Nusantara

Untuk informasi selengkapnya, yuk simak informasi berikut Sob 




",
1525611919033237504,"Jokowi Alokasi 697 HA Lahan dI IKN Buat Kawasan Industri,, Sektor Industri turut berperan dalam proyek Ibu Kota Negara IKN Nusantara di Kalimantan Timur Lahan seluas 697,64 hektare disiapkan Joko Widodo Jokowi untuk kawasan industri di IKN  ",
1525464853569146885,"Orang tua2 dulu kalau anaknya sering sakit2an biasanya ganti nama supaya gak sakit2an lagi 
 Mungkin saat ini INDONESIA butuh ganti nama seiring perpecahan yg sedang terjadi saat ini 

Nama yg pas adalah NUSANTARA
Toh ibu kota negara juga namanya NUSANTARA

PISAU MAT LADHING ",
1525428408607395840,"Selain itu, Presiden Jokowi juga menyambut baik kerja sama di bidang infrastruktur dan berharap partisipasi pemerintah Jepang pada proyekproyek infrastruktur lainnya di Tanah Air, seperti di Ibu Kota Nusantara dan Ambon Port 
 ",
1525408153395150848,"Pemerintah menyiapkan berbagai infrastruktur sebagai penghubung
antardaerah untuk mendukung proses persiapan, pembangunan, pemindahan, dan penyelenggaraan Ibu Kota Nusantara
 
   ",
1525383671401762816,"Kalimantan 7 Fakta Menarik Kalimantan Timur, Provinsi Ibu Kota Baru Nusantara, yang Dihuni 6 Persen Lansia      ",
1525345573745807360,"Reposted from  Halo  Kementerian ATRBPN telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan Ibu Kota Negara Nusantara
Untuk informasi selengkapnya, yuk simak informasi berikut Sob 


 ",
1525344014152503296,"Kelompok kriminal bersenjata terus menebarkan aksi teror di ibu kota Kabupaten Puncak, Papua Kelompok ini kembali membakar perumahan milik para guru SMA Negeri 1 Ilaga  
",
1525341569150091264," Fakta memang BENAR sangat berbahaya, saat Anies menjabat Gub JKT bnyk kaum INTOLERAN amp LIBERAL di ibu kota apa yg terjadi jika di Nusantara, amp sangat beruntung JKT msh bisa dikendalikan pemerintah pusat klo bkn pres Jokowi pasti negara ini berantakan

",
1525289050248052737,Eks Menteri SBY Bandingkan IKN Nusantara dengan Ibu Kota Malaysia  CNN Indonesia ,
1525257428966965250," Istri Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono AHY, Annisa Pohan, memborong oleholeh khas Ibu Kota Provinsi Sumatra Utara    

",
1525103836171337730,Harapan Masyarakat Dengan Penetapan Nusantara Sebagai Nama Ibu kota Baru Dan Pengesahan UU IKN Akan Membawa Kemajuan Dan Kesejahteraan Bangsa Indonesia ,
1525095776845987841,"Halo  Kementerian ATRBPN telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan Ibu Kota Negara Nusantara

Untuk informasi selengkapnya, yuk simak informasi berikut Sob  ",
1525055076951523328,"Lembaga Ketahanan Nasional Lemhannas menyebut ada beberapa risiko dan krisis pertahanan yang akan dihadapi Ibu Kota Nusantara IKN 
Selengkapnya 
",
1525035558405255168," atrbpn with repost

Halo  Kementerian ATRBPN telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan Ibu Kota Negara Nusantara

Untuk informasi selengkapnya, yuk simak informasi berikut Sob 

 ",
1524964943199875072,"Halo  Kementerian ATRBPN telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan Ibu Kota Negara Nusantara

Untuk informasi selengkapnya, yuk simak informasi berikut Sob ",
1524962639553732626,Bambang Susantono adalah tokoh yang diberikan amanah oleh Presiden Jokowi untuk memimpin Ibu Kota Negara IKN Nusantara sebagai Kepala Otorita       ,
1524944205130629120,Pemindahan ibu kota negara ke Ibu Kota Nusantara menjadi penggerak perekonomian Indonesia Timur dan menjadi strategi untuk mendorong perekenomoian regional ,
1524925382050185216," atrbpn 
Halo  Kementerian ATRBPN telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan Ibu Kota Negara Nusantara

Untuk informasi selengkapnya, yuk simak informasi berikut Sob 



 ",
1524920144253812739,Peraturan Presiden Nomor 65 Tahun 2022 tentang Perolehan Tanah dan Pengelolaan Pertanahan di Ibu Kota Nusantara ,
1524900780913721344," Setelah di tinjau dari aspek keekonomian proyek ibu kota negara Nusantara tidak produktif tidak menguntungkan investor, ya wajar investor tidak minat bahkan 2 investor yang rencana minat investasi mundur, Arab Saudi dan uni emirat Arab tampaknya memahami rugi kemungkinan mundur",
1524864230234931200,"Reposted from atrbpn Halo  Kementerian ATRBPN telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan Ibu Kota Negara Nusantara

Untuk informasi selengkapnya, yuk simak informasi berikut Sob 




 ",
1524760626304004097,"Fadhil menjelaskan kronologi dirinya diundang sebagai narsumber dalam Rapat Dengar Pendapat Umum RDPU Panitia Kerja Ibu Kota Nusantara Dewan Perwakilan Rakyat Panja IKN DPR Selain itu, Fadhil menegaskan, proses pembangunan IKN tidak mengikuti tata kelola yang baik
23",
1524758878704996354,Dahlan Iskan Bandingkan IKN Nusantara Dengan Ibu Kota Malaysia  ,
1524742337489899522,sch aku pengen tanya menurut kalian kira kira solusi apa ya yang tepat buat masalah pemindahan ibu kota negara ke nusantara di tengah polemik pro dan kontra di masyarakat titipan,
1524736308677013505,"Halo  Kementerian ATRBPN telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan Ibu Kota Negara Nusantara

Untuk informasi selengkapnya, yuk simak informasi berikut Sob 





 ",
1524731038291083264,"  Halo  Kementerian ATRBPN telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan Ibu Kota Negara Nusantara

Untuk informasi selengkapnya, yuk simak informasi berikut Sob 



 ",
1524726191902449671,"Ibu Kota Negara Ibu Kota Nusantara
",
1524725335228821504,"Diungkap oleh Gubernur Lemhannas Andi Widjajanto, bahwa lokasi Ibu Kota Negara IKN Nusantara di Kalimantan Timur memiliki risiko besar terhadap pertahanan 

",
1524722225324064768,Kementerian PUPR berencana menerapkan konsep infrastruktur hijau pada pembangunan Ibu Kota Negara IKN Nusantara ,
1524720148866748417," Bukan Pilkada DKI tp Jakarta, karena Daerah Khusus Ibukota Jakarta akan berakhir amp sejajar dgn ibukota propinsi lain

Dan Ahok kalaupun mencalonkan di Ibu Kota Negara Nusantara bukan Jakarta",
1524684231468666880,"Sejumlah tugas besar diamanatkan kepada Tim Transisi IKN sebagaimana tertuang dalam pasal 3 Keputusan Menteri Sekretaris Negara RI 1052022 tentang Tim Transisi Pendukung Persiapan, Pembangunan, dan Pemindahan Ibu Kota Negara 

   ",
1524669009706500096,"Pada dasarnya dengan memindahkan ibu kota dari Jakarta ke Nusantara, kita sebetulnya memindahkan Center of Gravity, kata Gubernur Lemhannas RI Andi Widjajanto saat menjadi narasumber ",
1524609632073039872,"Repost atrbpn  Dalam mengelola komunikasi publik terkait dengan penanganan permasalahan pertanahan di Kawasan Ibu Kota Negara IKN Nusantara tentu tidak hanya melibatkan peran satu 

Selengkapnya baca di
 ",
1524607924202786818,"Repost atrbpn
Menindaklanjuti Rapat Kickoff Pemantauan Pembangunan Infrastruktur Ibu Kota Nusantara IKN pada 7 April 2022 lalu, Deputi II bersama Deputi IV Kepala Staf Kepresidenan menyelenggarakan Rapat Koordinasi 

Selengkapnya baca di
 ",
1524571336999272453,"Sobat Energi, mineru dapat info nih tentang 8 Prinsip Ibu Kota Baru Nusantara yang salah satunya adalah Prinsip Rendah Emisi Karbon

Rendah Emisi Karbon diterapkan melalui pemanfaatan energi terbarukan dan konservasi energi

Yuk simak

  ",
1524556509019090944,Peraturan Presiden Nomor 64 Tahun 2022 tentang Rencana Tata Ruang Kawasan Strategis Nasional Ibu Kota Nusantara Tahun 2022  2042 ,
1524473295839858688,                       Makanya segera pindah ke Ibu kota baru aja: Nusantara,
1524413278952488960,Kementerian Pekerjaan Umum dan Perumahan Rakyat PUPR berencana menerapkan konsep infrastruktur hijau pada pembangunan Ibu Kota Negara IKN Nusantara  ,
1524409083503136768,"                                  Emangnya jadi tah pindah ke ibu kota nusantara 
Kapan sih kita bisa otw ke ibukota nusantara 

Asek donk, kita bisa kemah sambil nyampur air tanah dalem kendi 

",
1524393953520680961,"Dalam satudua tahun ke depan bisa diwujudkan sehingga pada 2024 ada satu bagian kota sudah lengkap, kata Kepala Otorita Ibu Kota Nusantara Bambang Susantono Simak  lengkapnya berikut ini 

",
1524388860410613762,"Salah seorang warga suku asli di kawasan titik 0 Nusantara menolak pembangunan ibu kota negara IKN

 
",
1524381496827858945, Uraian singkat tentang jalur kereta api yang bakal dibangun di Ibu Kota  Nusantara  via ,
1524376286746996737,Eks Menteri SBY Bandingkan IKN Nusantara dengan Ibu Kota Malaysia ,
1524376217650348033, Dia gitu mandor Proyek ibu kota baru Nusantara,
1524331876483092480,"Infoinfo Ibu Kota Negara Nusantara nih boskuuu
 
 
 ",
1524314672337367040,"Wakil Menteri Pertahanan Wamenhan RI M Herindra menghadiri Rapat Koordinasi Rakor bersama Menteri Perhubungan Menhub Budi Karya Sumadi , membahas Rencana Pembangunan Bandara Baru di Ibu Kota Negara IKN Nusantara, di Kemhub  , Jakarta, Rabu 115 ",
1524303962115305473,Pemerintah akan membangun empat ruas tol sebagai akses menuju Ibu Kota Negara IKN Nusantara Ini rinciannya  ,
1524300664297324544,"Tak Sekadar Jadi Pusat Pemerintahan, Ibu Kota Nusantara akan Dijadikan Pusat Wisata Medis Internasional ",
1524297275773980672,Ibu Kota Baru Nusantara: Ambil Uang APBN Hingga Ngutang ,
1524276459094769664,"Dahlan Iskan Bandingkan IKN Nusantara dengan Ibu Kota Malaysia
",
1524272823719858176,"Infrastruktur konektivitas menjadi aspek penting yang akan dikembangkan di Ibu Kota Nusantara IKN

 ",
1524260512908914688,"Eks Menteri SBY Bandingkan IKN Nusantara dengan Ibu Kota Malaysia
",
1524252589172596736, Sombong amat nih orang pakai bandingin daerah lain Asal loe tahu ya Jakarta tu bisa hidup dibantu dapat donasi dana dari daerah yang loe remehkan Jangan sok hebat ya  Ibu kota Nusantara jadi loe pada jadi gembel tahu,
1524232443229663232,"Dahlan Iskan Bandingkan Ibu Kota Baru Nusantara dengan Ibu Kota Malaysia, Putrajaya ",
1524224977859399681,Eks Menteri SBY Bandingkan IKN Nusantara dengan Ibu Kota Malaysia ,
1524196930623918080,"Pemerintah akan memungut pajak khusus dalam Ibu Kota Nusantara IKN Aturan tersebut sebagaimana tertuang dalam Pasal 42 Peraturan Pemerintah PP Nomor 17 tahun 2022

Pemerintah Bakal Pungut Pajak Khusus IKN, Apa Saja, ",
1524195108643819520,"Infrastruktur konvektivitas menjadi aspek penting yg akan dikembangkan di ibu kota nusantara IKN 

 ",
1524193125585010693,Peraturan Presiden Nomor 63 Tahun 2022 tentang Perincian Rencana Induk Ibu Kota Nusantara ,
1524178324758573056," Bisa jadi pak Said , nantinya akan jadi ibu kota peristirahatan saja , sy bermimpi seputaran IKN akan dihutankan kembali, istana akan jd resort, perkampungan adat Dayak akan dihidupkan kembali  Indahnya Nusantara ",
1524173386234032129,"Pemerintah bakal menarik pajak dan pungutan khusus bagi warga ibu kota negara IKN Nusantara Dana yang dihimpun akan digunakan untuk menyelenggarakan pemerintahan ibu kota baru

Wadidaw 
",
1524162631615250433,"Infrastruktur konektivitas menjadi aspek penting yang akan dikembangkan di Ibu Kota Nusantara IKN 
 ",
1524162374613176320,"Infrastruktur konektivitas menjadi Aspek penting yang akan dikembangkan di Ibu Kota Nusantara

  ",
1524162373807923200,Infrastruktur konektivitas menjadi aspek penting yang akan di kembangkan di ibu kota Nusantara IKN  ,
1524162372075761672,"Infrastruktur konektivitas menjadi aspek penting yang dikembangkan di Ibu Kota Nusantara 
 ",
1524156074449899520,"Pemerintah menetapkan aturan skema pendanaan Ibu Kota Nusantara salah satunya melalui utang

Debt, debt, debt 


 

 ",
1524036437443706881,Kasus jin buang anak terkait peryataan Edy Mulyadi atas Ibu Kota Negara Nusantara ,
1523996179721519104,Harapan Masyarakat Dengan Penetapan Nusantara Sebagai Nama Ibu kota Baru Indonesia Tampil Memimpin ,
1523968337419460608,"Daftar Pajak Khusus IKN yang termasuk Salah Satu Skema Pendanaan Ibu Kota Nusantara, Penjelasan KSP
 
    

 lewat ",
1523966072247840769,"Panglima Keamanan Kraton Kutai Kartanegara Ing Martadipura, Adji Bambang Fadli menilai, bahwa pembangunan Ibu Kota Negara IKN Nusantara akan mengangkat budaya dan kearifan lokal
 



 ",
1523957740380430336,"  

Halo  Kementerian ATRBPN telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan Ibu Kota Negara Nusantara

Untuk informasi selengkapnya, yuk simak informasi berikut Sob 




 ",
1523953346457239553," Sampe sekarang gw masih belum sreg sama namanya, Nusantara, kurang gimana gitu buat nama sebuah Ibu Kota",
1523951162994704385,"Pemerintah bakal memungut pajak khusus dalam Ibu Kota Negara IKN Nusantara Hal itu tertuang dalam Pasal 42 Peraturan Pemerintah PP Nomor 17 Tahun 2022

Baca selengkapnya di  ",
1523942331996839936,"Repost atrbpn Kementerian Agraria dan Tata RuangBadan Pertanahan Nasional ATRBPN ikut berperan menyukseskan pembangunan Ibu Kota Negara IKN, Nusantara 
Selengkapnya baca di
 ",
1523923339538202624,"Repost atrbpn Halo  dalam rangka menyukseskan pembangunan Ibu Kota Nusantara, Kementerian ATRBPN memberikan dukungan kebijakan pertanahan melalui pemberian hak atas tanah

Selengkapnya baca di
 ",
1523921269166469120,Kemenag menegaskan bahwa narasi yang beredar soal dana haji yang dipakai pemerintah untuk Ibu Kota Negara IKN Nusantara merupakan fitnah yang sangat menyesatkan umat  ,
1523917913601630208,"Kapolda Kaltim Irjen Pol Drs Imam Sugianto, M Si, melaksanakan peninjauan titik lokasi pembangunan Mabes Polri di kawasan Ibu Kota Negara IKN Nusantara di Kecamatan Sepaku Kabupaten Penajam Paser Utara Selasa 1005




 ",
1523915645422759936,Rencana itu tertera dalam Perpres No 64 Tahun 2022 tentang Rencana Tata Ruang Kawasan Strategis Nasional Ibu Kota Nusantara Tahun 20222042 ,
1523903942052446209,"Repost From  
Halo  Kementerian ATRBPN telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan Ibu Kota Negara Nusantara

Untuk informasi selengkapnya, yuk simak informasi berikut Sob 




 ",
1523902168981729280,"HOAKS, penggunaan dana haji untuk pembangunan Ibu Kota Negara IKN Nusantara ",
1523895947541229568,"Pemindahan ibu kota negara ke Ibu Kota Nusantara menjadi penggerak perekonomian Indonesia Timur dan menjadi strategi untuk mendorong perekenomoian regional 

   ",
1523892204229431298,"   guys 

Barubaru ini beredar tangkapan layar sebuah judul artikel yang menyebutkan bahwa Menteri Agama Menag Yaqut Cholil Qoumas meminta dana haji untuk pembangunan Ibu Kota Negara IKN Nusantara ",
1523870310986297344,"Repost atrbpn 
Sinergi antar kementerian dan lembaga terus digalakkan demi terwujudnya citacita besar bangsa Indonesia dalam pembangunan Ibu Kota Negara IKN Nusantara Dalam pelaksanaannya, 
Selengkapnya baca di
 ",
1523864661736980480,Dana haji kabarnya dipakai untuk membiayai pembangunan Ibu Kota Negara IKN Nusantara : ,
1523862924510461952,"Aturan pungutan pajak khusus Ibu Kota negara, IKN Nusantara membuka peluang lebih banyak opsi pembiayaan Ibu Kota negara baru 

VIDEO: Pemberlakuan Pajak Khusus IKN ",
1523860514547601408,"Repost atrbpn 
Halo , Letak Ibu Kota baru Indonesia kembali diperbincangkan setelah pemerintah mengumumkan nama Ibu Kota Negara Nusantara beberapa pekan lalu

Selengkapnya baca di
 ",
1523841955310206976," Bahas dzikir nama, mas arkan Iki kelingan aku pas jaman acara kick andi biyen mbah Terus nyaranke Indonesia balik nama ke nusantara Paling ikn arah e mrono Arep rubah Indonesia akeh kemelut Yowes tak rubah jeneng ibu kota ne wae",
1523830813812477961,Peraturan Presiden Nomor 62 Tahun 2022 tentang Otorita Ibu Kota Nusantara ,
1523805558859440129,Bidang Pembangunan dan Perekonomian Sekretariat Daerah Kabupaten Penajam Paser Utara Ahmad Usman mengatakan pemerintah pusat terus membangun infrastruktur dasar di Ibu Kota Negara atau IKN Nusantara  ,
1523800546263502848,"WSBP ikut serta dalam pembangunan Ibu Kota Negara Nusantara di penajam pasar Utara, Kalimantan Timur  ",
1523787405647835140,Beredar Kabar Menag Yaqut Cholil Qoumas minta dana haji diikhlaskan untuk membiayai pembangunan Ibu Kota Negara IKN Nusantara   ,
1523711914077208576,Ketua Badan Eksekutif Mahasiswa BEM Fakultas Hukum Universitas Pakuan Bogor Munjin Sulaeman menyoroti pembangunan ibu kota negara IKN nusantara  ,
1523699882418065408,Kepala Kantor Wilayah Kanwil Kementerian Agama Kemenag Sulawesi Selatan Khaeroni menangkal informasi sesat atau hoaks mengenai dana haji yang akan digunakan untuk membiayai pembangunan Ibu Kota Negara IKN Nusantara ,
1523675188558065664,"Wabah penyakit mulut dan kuku di Sidoarjo, Gresik, Lamongan, Mojokerto di sekitar Surabaya memaksa aparatur ibu kota Jawa Timur itu menolak lalu lintas ternak dari daerah terjangkit untuk pencegahan penularan  
",
1523653841689866240,Harapan Masyarakat Dengan Penetapan Nusantara Sebagai Nama Ibu kota Baru Prokes Bentengi Diri ,
1523651247957442560,"Jokowi Terbitkan Perpres Pengadaan Tanah IKN, Aturan Pelepasan Kawasan Hutan di Ibu Kota Nusantara
 
   

 lewat ",
1523627273378697216,"Guna mencukupi Kebutuhan Air Baku Ibu Kota Negara Nusantara, Kementerian PUPR tengah mempercepat pembangunan Bendungan Sepaku Semoi

Bendungan ini ditargetkan untuk rampung pada awal tahun 2023

 ",
1523608100153876481,Kementerian Agama Kemenag menegaskan narasi Menteri Agama Yaqut Cholil Qoumas meminta masyarakat ikhlaskan dana haji dipakai pemerintah untuk Ibu Kota Negara IKN Nusantara adalah hoaks dan fitnah  ,
1523591886790791170,"Barubaru ini beredar narasi dana haji umat Islam akan digunakan oleh pemerintah untuk proses pembangunan IKN Ibu Kota Negara Nusantara    
",
1523590437751201793,"Jokowi Terbitkan Perpres Pengadaan Tanah IKN, Aturan Pelepasan Kawasan Hutan di Ibu Kota Nusantara ",
1523588586574123008,Halo  Kementerian ATRBPN telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan Ibu Kota Negara Nusantara Cont:  ,
1523586653645946880,"Catatan Rizal Effendi

DALAM Peraturan Presiden  Perpres Republik Indonesia No 62 Tahun 2022 tentang Otorita Ibu Kota Nusantara IKN, jatah jabatan deputi untuk orang Kaltim  dalam Otorita IKN sudah pasti dua orang

 ",
1523573407257825280,Presiden Joko Widodo berencana menjadikan Kawasan Strategis Nasional KSN di IKN Nusantara agar menjadi forest city berkelanjutan Rencana ini tertuang dalam Perpres Nomor 64 Tahun 2022 tentang Rencana Tata Ruang Kawasan Strategis Nasional Ibu Kota Nusantara Tahun 20222024 ,
1523559132091273218,"Jokowi Tetapkan Pajak Khusus IKN, Pengamat, Menurunkan Minat Masyarakat Untuk Pindah

KetarKetir Masyarakat Adat Tersingkir  Dari Ibu Kota Nusantara ",
1523558403376701441,"3 Kawasan Strategis Nasional Ibu Kota Nusantara, Mana Saja ",
1523556731120680960,"Halo  untuk mendukung pembangunan Ibu Kota Nusantara, Kementerian ATRBPN telah melakukan penyusunan rencana tata ruang dan penyusunan kajian lingkungan hidup strategis pada kawasan Ibu Kota Nusantara

Untuk informasi selengkapnya, yuk simak informasi berikut Sob  ",
1523547321279352832,Halo  Kementerian ATRBPN telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan Ibu Kota Negara Nusantara ,
1523545729498710018,"Kementerian Agama Republik Indonesia Kemenag RI membantah tudingan, soal minta jamaah ikhlaskan dana haji untuk Ibu Kota Negara IKN Nusantara

 Gus Dur Erick Thohir   

",
1523524207480516608,"Kritik Pemerintah Pungut Pajak Biayai IKN, Demokrat: Makin Beratkan Hidup Rakyat 

Politisi Partai Demokrat Yan A Harahap mengkritik langkah pemerintah yang akan memungut pajak khusus dalam Ibu Kota Nusantara IKN di Kalimantan Timur Kaltim ",
1523520522054635521,Bisakah Ikut Kelola Tanah di Ibu Kota Nusantara Simak Aturannya ,
1523515279879606273,"Halo  untuk mendukung pembangunan Ibu Kota Nusantara, Kementerian ATRBPN telah melakukan penyusunan rencana tata ruang dan penyusunan kajian lingkungan hidup strategis pada kawasan Ibu Kota Nusantara





 ",
1523506931612385280,Repost  Halo  Kementerian ATRBPN telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan Ibu Kota Negara Nusantara ,
1523505234055602176,"Halo  Kementerian ATRBPN telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan Ibu Kota Negara Nusantara

Untuk informasi selengkapnya, yuk simak informasi berikut Sob 

",
1523504854437863424,"Dapat amanah amp tugas tambahan baru sbg Anggota tim penasehat Advisory team Tim Transisi Pembangunan Ibukota Nusantara IKN

Semoga dpt berkontribusi positip bg perwujudan visi IKN sbg Ibu Kota Kelas Dunia bervisi forest city, smart amp sustainable ",
1523503026124001280,Pemerintah membentuk tim transisi ibu kota negara IKN Nusantara untuk mengejar target pemindahan ibu kota Apa bedanya dengan Badan Otorita IKN  ,
1523501803840901121,"Repost 

Beredar tangkapan layar berita yang berasal dari media daring dengan judul yang menarasikan Menteri Agama, Yaqut Cholil Qoumas minta masyarakat ikhlaskan dana haji dipakai pemerintah untuk IKN Ibu Kota Negara Nusantara

 ",
1523501249802702848,Pemerintah bakal menarik pajak dan pungutan khusus bagi warga ibu kota negara IKN Nusantara Dana yang dihimpun akan digunakan untuk menyelenggarakan pemerintahan ibu kota baru  ,
1523498727952240640,"Pembangunan Ibu Kota Nusantara IKN di Kalimantan Timur merupakan langkah Presiden   untuk mengikis kesenjangan pembangunan di kawasan Indonesia Barat dan Indonesia Timur
 ",
1523497482055221248,Kementerian PUPR telah merampungkan pembangunan Jembatan Pulau Balang di Kalimantan Timur Jembatan yang menghubungkan Kota Balikpapan dengan Kab Penajam Paser Utara ini akan menjadi jalur utama angkutan logistik sekaligus salah satu akses menuju Ibu Kota Negara IKN Nusantara ,
1523496907749969923,"Jakarta,   Beredar tangkapan layar berita yang berasal dari media daring dengan judul yang menarasikan Menteri Agama Yaqut Cholil Qoumas minta masyarakat ikhlaskan dana haji dipakai pemerintah untuk IKN Ibu Kota Negara Nusantara

 ",
1523466574174187520," atrbpn with repost
     
Halo  Kementerian ATRBPN telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan Ibu Kota Negara Nusantara ",
1523437503616667648,"Halo  Kementerian ATRBPN telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan Ibu Kota Negara Nusantara

Untuk informasi selengkapnya, yuk simak informasi berikut Sob 





  ",
1523339485920088065,"Ibu Kota Negara Nusantara

Mengubah nama Indonesia menjadi Nusantara, bagus juga ",
1523314314639159296,"Beredar tangkapan layar berita yang berasal dari media daring dengan judul yang menarasikan Menteri Agama Yaqut Cholil Qoumas minta masyarakat ikhlaskan dana haji dipakai pemerintah untuk IKN Ibu Kota Negara Nusantara

",
1523301731429654528, JAKARTA  Isu bahwa dana haji dipakai untuk pengembangan Ibu Kota Negara alias IKN Nusantara terus bergulir Kementerian Agama Kemenag RI ,
1523241300375621633,"Kementerian Agama menyatakan narasi Menteri Agama Yaqut Cholil Qoumas minta masyarakat ikhlaskan dana haji dipakai pemerintah untuk Ibu Kota Negara IKN Nusantara adalah hoaks dan fitnah

 
",
1523222483863674880,Ketarketir Masyarakat Adat Tersingkir dari Ibu Kota Nusantara ,
1523222116229066752,"Kementerian Agama menyatakan narasi Menteri Agama Yaqut Cholil Qoumas minta masyarakat ikhlaskan dana haji dipakai pemerintah untuk Ibu Kota Negara Nusantara adalah hoaks dan fitnah

Simak berita selengkapnya di 
    ",
1523212497821396992,"berkolusi dgn legislatif dan yudikatif dan Mahkamah Konstitusi MK, terjadi penguasaan kekayaan oleh rezim oligarki, juga berkalikali berbohong mengenai penggunaan dana APBN untuk proyek kereta api cepat JakartaBandung dan pembangunan Ibu Kota Negara IKN Nusantara ",
1523190638635671557,"Ketarketir Masyarakat Adat Tersingkir dari Ibu Kota Nusantara

  ",
1523187916339843072,"Pembatasan agar tidak terjadi spekulasi harga tanah di kawasan Ibu Kota Negara Nusantara

Untuk informasi selengkapnya, yuk simak informasinya








 ",
1523176540984422402,Kementerian Agama Kemenag membantah isu dana haji dipakai pemerintah untuk pembiayaan Ibu Kota Negara IKN Nusantara ,
1523165829327585280,"Halo  untuk mendukung pembangunan Ibu Kota Nusantara, Kementerian ATRBPN telah melakukan rencana penyusunan tata ruang dan penyusunan kajian lingkunhan hidup strategis pada kawasan Ibu Kota Nusantara

Yuk simak informasi 




 ",
1523151008872157185,"Reposted from atrbpn Halo  Kementerian ATRBPN telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan Ibu Kota Negara Nusantara

Untuk informasi selengkapnya, yuk simak informasi berikut Sob 

 ",
1523141180568965122,Harapan Masyarakat Dengan Penetapan Nusantara Sebagai Nama Ibu kota Baru Dan Pengesahan UU IKN Mudik Sehat Lancar ,
