date,id,tweets,sentiment,processed_tweets
2022-05-10,1524162374613176320,infrastruktur konektivitas menjadi aspek penting yang akan dikembangkan di ibu kota nusantara,,infrastruktur konektivitas aspek dikembangkan
2022-05-10,1524162373807923200,infrastruktur konektivitas menjadi aspek penting yang akan di kembangkan di ibu kota nusantara ikn,,infrastruktur konektivitas aspek kembangkan
2022-05-10,1524162372075761672,infrastruktur konektivitas menjadi aspek penting yang dikembangkan di ibu kota nusantara,,infrastruktur konektivitas aspek dikembangkan
2022-05-10,1524156074449899520,"pemerintah menetapkan aturan skema pendanaan ibu kota nusantara salah satunya melalui utang

debt debt debt",,"menetapkan aturan skema pendanaan salah satunya utang

debt debt debt"
2022-05-10,1524036437443706881,kasus jin buang anak terkait peryataan edy mulyadi atas ibu kota negara nusantara,,jin buang anak terkait peryataan edy mulyadi
2022-05-10,1523996179721519104,harapan masyarakat dengan penetapan nusantara sebagai nama ibu kota baru indonesia tampil memimpin,,harapan masyarakat penetapan nama tampil memimpin
2022-05-10,1523968337419460608,"daftar pajak khusus ikn yang termasuk salah satu skema pendanaan ibu kota nusantara penjelasan ksp
 
    

 lewat",,"daftar pajak khusus salah skema pendanaan penjelasan ksp
 
    

"
2022-05-10,1523966072247840769,panglima keamanan kraton kutai kartanegara ing martadipura adji bambang fadli menilai bahwa pembangunan ibu kota negara ikn nusantara akan mengangkat budaya dan kearifan lokal,,panglima keamanan kraton kutai kartanegara ing martadipura adji bambang fadli menilai mengangkat budaya kearifan lokal
2022-05-10,1523953346457239553,sampe sekarang gw masih belum sreg sama namanya nusantara kurang gimana gitu buat nama sebuah ibu kota,,sampe gw sreg namanya gimana gitu nama
2022-05-10,1523951162994704385,"pemerintah bakal memungut pajak khusus dalam ibu kota negara ikn nusantara hal itu tertuang dalam pasal  peraturan pemerintah pp nomor  tahun 

baca selengkapnya di",,"memungut pajak khusus tertuang pasal  peraturan pp nomor  

baca selengkapnya"
2022-05-10,1523942331996839936,"repost atrbpn kementerian agraria dan tata ruangbadan pertanahan nasional atrbpn ikut berperan menyukseskan pembangunan ibu kota negara ikn nusantara 
selengkapnya baca di",,"repost atrbpn kementerian agraria tata ruangbadan pertanahan nasional atrbpn berperan menyukseskan 
selengkapnya baca"
2022-05-10,1523923339538202624,"repost atrbpn halo  dalam rangka menyukseskan pembangunan ibu kota nusantara kementerian atrbpn memberikan dukungan kebijakan pertanahan melalui pemberian hak atas tanah

selengkapnya baca di",,"repost atrbpn halo  rangka menyukseskan kementerian atrbpn dukungan kebijakan pertanahan pemberian hak tanah

selengkapnya baca"
2022-05-10,1523921269166469120,kemenag menegaskan bahwa narasi yang beredar soal dana haji yang dipakai pemerintah untuk ibu kota negara ikn nusantara merupakan fitnah yang sangat menyesatkan umat,,kemenag narasi beredar dana haji dipakai fitnah menyesatkan umat
2022-05-10,1523917913601630208,kapolda kaltim irjen pol drs imam sugianto m si melaksanakan peninjauan titik lokasi pembangunan mabes polri di kawasan ibu kota negara ikn nusantara di kecamatan sepaku kabupaten penajam paser utara selasa,,kapolda kaltim irjen pol drs imam sugianto m si melaksanakan peninjauan lokasi mabes polri kecamatan sepaku kabupaten penajam paser utara selasa
2022-05-10,1523915645422759936,rencana itu tertera dalam perpres no  tahun  tentang rencana tata ruang kawasan strategis nasional ibu kota nusantara tahun,,rencana tertera perpres no   rencana tata ruang strategis nasional
2022-05-10,1523903942052446209,"repost from  
halo  kementerian atrbpn telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan ibu kota negara nusantara

untuk informasi selengkapnya yuk simak informasi berikut sob",,"repost from  
halo  kementerian atrbpn pembatasan spekulasi harga nusantara

untuk informasi selengkapnya yuk simak informasi sob"
2022-05-10,1523902168981729280,hoaks penggunaan dana haji untuk pembangunan ibu kota negara ikn nusantara,,hoaks penggunaan dana haji
2022-05-10,1523892204229431298,"guys 

barubaru ini beredar tangkapan layar sebuah judul artikel yang menyebutkan bahwa menteri agama menag yaqut cholil qoumas meminta dana haji untuk pembangunan ibu kota negara ikn nusantara",,"guys 

barubaru beredar tangkapan layar judul artikel menteri agama menag yaqut cholil qoumas dana haji"
2022-05-10,1523870310986297344,"repost atrbpn 
sinergi antar kementerian dan lembaga terus digalakkan demi terwujudnya citacita besar bangsa indonesia dalam pembangunan ibu kota negara ikn nusantara dalam pelaksanaannya 
selengkapnya baca di",,"repost atrbpn 
sinergi kementerian lembaga digalakkan terwujudnya citacita bangsa pelaksanaannya 
selengkapnya baca"
2022-05-10,1523864661736980480,dana haji kabarnya dipakai untuk membiayai pembangunan ibu kota negara ikn nusantara,,dana haji kabarnya dipakai membiayai
2022-05-10,1523862924510461952,"aturan pungutan pajak khusus ibu kota negara ikn nusantara membuka peluang lebih banyak opsi pembiayaan ibu kota negara baru 

video pemberlakuan pajak khusus ikn",,"aturan pungutan pajak khusus membuka peluang opsi pembiayaan 

video pemberlakuan pajak khusus"
2022-05-10,1523860514547601408,"repost atrbpn 
halo  letak ibu kota baru indonesia kembali diperbincangkan setelah pemerintah mengumumkan nama ibu kota negara nusantara beberapa pekan lalu

selengkapnya baca di",,"repost atrbpn 
halo  letak diperbincangkan mengumumkan nama pekan lalu

selengkapnya baca"
2022-05-10,1523841955310206976,bahas dzikir nama mas arkan iki kelingan aku pas jaman acara kick andi biyen mbah terus nyaranke indonesia balik nama ke nusantara paling ikn arah e mrono arep rubah indonesia akeh kemelut yowes tak rubah jeneng ibu kota ne wae,,bahas dzikir nama mas arkan iki kelingan pas jaman acara kick andi biyen mbah nyaranke nama arah e mrono arep rubah akeh kemelut yowes rubah jeneng ne wae
2022-05-10,1523830813812477961,peraturan presiden nomor  tahun  tentang otorita ibu kota nusantara,,peraturan nomor   kota nusantara
2022-05-09,1523805558859440129,bidang pembangunan dan perekonomian sekretariat daerah kabupaten penajam paser utara ahmad usman mengatakan pemerintah pusat terus membangun infrastruktur dasar di ibu kota negara atau ikn nusantara,,bidang perekonomian sekretariat daerah kabupaten penajam paser utara ahmad usman pusat membangun infrastruktur dasar
2022-05-09,1523800546263502848,wsbp ikut serta dalam pembangunan ibu kota negara nusantara di penajam pasar utara kalimantan timur,,wsbp penajam pasar utara
2022-05-09,1523787405647835140,beredar kabar menag yaqut cholil qoumas minta dana haji diikhlaskan untuk membiayai pembangunan ibu kota negara ikn nusantara,,beredar kabar menag yaqut cholil qoumas dana haji diikhlaskan membiayai
2022-05-09,1523711914077208576,ketua badan eksekutif mahasiswa bem fakultas hukum universitas pakuan bogor munjin sulaeman menyoroti pembangunan ibu kota negara ikn nusantara,,ketua badan eksekutif mahasiswa bem fakultas hukum universitas pakuan bogor munjin sulaeman menyoroti
2022-05-09,1523699882418065408,kepala kantor wilayah kanwil kementerian agama kemenag sulawesi selatan khaeroni menangkal informasi sesat atau hoaks mengenai dana haji yang akan digunakan untuk membiayai pembangunan ibu kota negara ikn nusantara,,kantor wilayah kanwil kementerian agama kemenag sulawesi selatan khaeroni menangkal informasi sesat hoaks dana haji membiayai
2022-05-09,1523675188558065664,wabah penyakit mulut dan kuku di sidoarjo gresik lamongan mojokerto di sekitar surabaya memaksa aparatur ibu kota jawa timur itu menolak lalu lintas ternak dari daerah terjangkit untuk pencegahan penularan,,wabah penyakit mulut kuku sidoarjo gresik lamongan mojokerto surabaya memaksa aparatur jawa menolak lintas ternak daerah terjangkit pencegahan penularan
2022-05-09,1523653841689866240,harapan masyarakat dengan penetapan nusantara sebagai nama ibu kota baru prokes bentengi diri,,harapan masyarakat penetapan nama prokes bentengi
2022-05-09,1523651247957442560,"jokowi terbitkan perpres pengadaan tanah ikn aturan pelepasan kawasan hutan di ibu kota nusantara
 
   

 lewat",,"terbitkan perpres pengadaan aturan pelepasan hutan nusantara
 
   

"
2022-05-09,1523627273378697216,"guna mencukupi kebutuhan air baku ibu kota negara nusantara kementerian pupr tengah mempercepat pembangunan bendungan sepaku semoi

bendungan ini ditargetkan untuk rampung pada awal tahun",,"mencukupi kebutuhan air baku kementerian pupr mempercepat bendungan sepaku semoi

bendungan ditargetkan rampung"
2022-05-09,1523608100153876481,kementerian agama kemenag menegaskan narasi menteri agama yaqut cholil qoumas meminta masyarakat ikhlaskan dana haji dipakai pemerintah untuk ibu kota negara ikn nusantara adalah hoaks dan fitnah,,kementerian agama kemenag narasi menteri agama yaqut cholil qoumas masyarakat ikhlaskan dana haji dipakai hoaks fitnah
2022-05-09,1523591886790791170,barubaru ini beredar narasi dana haji umat islam akan digunakan oleh pemerintah untuk proses pembangunan ikn ibu kota negara nusantara,,barubaru beredar narasi dana haji umat islam proses
2022-05-09,1523590437751201793,jokowi terbitkan perpres pengadaan tanah ikn aturan pelepasan kawasan hutan di ibu kota nusantara,,terbitkan perpres pengadaan aturan pelepasan hutan kota nusantara
2022-05-09,1523588586574123008,halo  kementerian atrbpn telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan ibu kota negara nusantara cont,,halo  kementerian atrbpn pembatasan spekulasi harga cont
2022-05-09,1523586653645946880,"catatan rizal effendi

dalam peraturan presiden  perpres republik indonesia no  tahun  tentang otorita ibu kota nusantara ikn jatah jabatan deputi untuk orang kaltim  dalam otorita ikn sudah pasti dua orang",,"catatan rizal effendi

dalam peraturan presiden  perpres republik no   jatah jabatan deputi orang kaltim  orang"
2022-05-09,1523573407257825280,presiden joko widodo berencana menjadikan kawasan strategis nasional ksn di ikn nusantara agar menjadi forest city berkelanjutan rencana ini tertuang dalam perpres nomor  tahun  tentang rencana tata ruang kawasan strategis nasional ibu kota nusantara tahun,,berencana menjadikan strategis nasional ksn forest city berkelanjutan rencana tertuang perpres nomor   rencana tata ruang strategis nasional
2022-05-09,1523559132091273218,"jokowi tetapkan pajak khusus ikn pengamat menurunkan minat masyarakat untuk pindah

ketarketir masyarakat adat tersingkir  dari ibu kota nusantara",,"tetapkan pajak khusus pengamat menurunkan minat masyarakat pindah

ketarketir masyarakat adat tersingkir "
2022-05-09,1523558403376701441,kawasan strategis nasional ibu kota nusantara mana saja,,strategis nasional
2022-05-09,1523556731120680960,"halo  untuk mendukung pembangunan ibu kota nusantara kementerian atrbpn telah melakukan penyusunan rencana tata ruang dan penyusunan kajian lingkungan hidup strategis pada kawasan ibu kota nusantara

untuk informasi selengkapnya yuk simak informasi berikut sob",,"halo  mendukung kementerian atrbpn penyusunan rencana tata ruang penyusunan kajian lingkungan hidup strategis nusantara

untuk informasi selengkapnya yuk simak informasi sob"
2022-05-09,1523547321279352832,halo  kementerian atrbpn telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan ibu kota negara nusantara,,halo  kementerian atrbpn pembatasan spekulasi harga
2022-05-09,1523545729498710018,"kementerian agama republik indonesia kemenag ri membantah tudingan soal minta jamaah ikhlaskan dana haji untuk ibu kota negara ikn nusantara

 gus dur erick thohir",,"kementerian agama republik kemenag ri membantah tudingan jamaah ikhlaskan dana haji nusantara

 gus dur erick thohir"
2022-05-09,1523524207480516608,"kritik pemerintah pungut pajak biayai ikn demokrat makin beratkan hidup rakyat 

politisi partai demokrat yan a harahap mengkritik langkah pemerintah yang akan memungut pajak khusus dalam ibu kota nusantara ikn di kalimantan timur kaltim",,"kritik pungut pajak biayai demokrat beratkan hidup rakyat 

politisi partai demokrat yan a harahap mengkritik langkah memungut pajak khusus kaltim"
2022-05-09,1523520522054635521,bisakah ikut kelola tanah di ibu kota nusantara simak aturannya,,kelola simak aturannya
2022-05-09,1523515279879606273,halo  untuk mendukung pembangunan ibu kota nusantara kementerian atrbpn telah melakukan penyusunan rencana tata ruang dan penyusunan kajian lingkungan hidup strategis pada kawasan ibu kota nusantara,,halo  mendukung kementerian atrbpn penyusunan rencana tata ruang penyusunan kajian lingkungan hidup strategis
2022-05-09,1523506931612385280,repost  halo  kementerian atrbpn telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan ibu kota negara nusantara,,repost  halo  kementerian atrbpn pembatasan spekulasi harga
2022-05-09,1523504854437863424,"dapat amanah amp tugas tambahan baru sbg anggota tim penasehat advisory team tim transisi pembangunan ibukota nusantara ikn

semoga dpt berkontribusi positip bg perwujudan visi ikn sbg ibu kota kelas dunia bervisi forest city smart amp sustainable",,"amanah amp tugas tambahan sbg anggota tim penasehat advisory team tim transisi ibukota ikn

semoga dpt berkontribusi positip bg perwujudan visi sbg kelas dunia bervisi forest city smart amp sustainable"
2022-05-09,1523503026124001280,pemerintah membentuk tim transisi ibu kota negara ikn nusantara untuk mengejar target pemindahan ibu kota apa bedanya dengan badan otorita ikn,,membentuk tim transisi mengejar target bedanya badan
2022-05-09,1523501803840901121,"repost 

beredar tangkapan layar berita yang berasal dari media daring dengan judul yang menarasikan menteri agama yaqut cholil qoumas minta masyarakat ikhlaskan dana haji dipakai pemerintah untuk ikn ibu kota negara nusantara",,"repost 

beredar tangkapan layar berita berasal media daring judul menarasikan menteri agama yaqut cholil qoumas masyarakat ikhlaskan dana haji dipakai"
2022-05-09,1523501249802702848,pemerintah bakal menarik pajak dan pungutan khusus bagi warga ibu kota negara ikn nusantara dana yang dihimpun akan digunakan untuk menyelenggarakan pemerintahan ibu kota baru,,menarik pajak pungutan khusus warga dana dihimpun menyelenggarakan pemerintahan
2022-05-09,1523498727952240640,pembangunan ibu kota nusantara ikn di kalimantan timur merupakan langkah presiden   untuk mengikis kesenjangan pembangunan di kawasan indonesia barat dan indonesia timur,,langkah presiden   mengikis kesenjangan barat
2022-05-09,1523497482055221248,kementerian pupr telah merampungkan pembangunan jembatan pulau balang di kalimantan timur jembatan yang menghubungkan kota balikpapan dengan kab penajam paser utara ini akan menjadi jalur utama angkutan logistik sekaligus salah satu akses menuju ibu kota negara ikn nusantara,,kementerian pupr merampungkan jembatan pulau balang jembatan menghubungkan balikpapan kab penajam paser utara jalur utama angkutan logistik salah akses
2022-05-09,1523496907749969923,jakarta   beredar tangkapan layar berita yang berasal dari media daring dengan judul yang menarasikan menteri agama yaqut cholil qoumas minta masyarakat ikhlaskan dana haji dipakai pemerintah untuk ikn ibu kota negara nusantara,,jakarta   beredar tangkapan layar berita berasal media daring judul menarasikan menteri agama yaqut cholil qoumas masyarakat ikhlaskan dana haji dipakai
2022-05-09,1523466574174187520,"atrbpn with repost
     
halo  kementerian atrbpn telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan ibu kota negara nusantara",,"atrbpn with repost
     
halo  kementerian atrbpn pembatasan spekulasi harga"
2022-05-08,1523339485920088065,"ibu kota negara nusantara

mengubah nama indonesia menjadi nusantara bagus juga",,"nusantara

mengubah nama bagus"
2022-05-08,1523314314639159296,beredar tangkapan layar berita yang berasal dari media daring dengan judul yang menarasikan menteri agama yaqut cholil qoumas minta masyarakat ikhlaskan dana haji dipakai pemerintah untuk ikn ibu kota negara nusantara,,beredar tangkapan layar berita berasal media daring judul menarasikan menteri agama yaqut cholil qoumas masyarakat ikhlaskan dana haji dipakai
2022-05-08,1523301731429654528,jakarta  isu bahwa dana haji dipakai untuk pengembangan ibu kota negara alias ikn nusantara terus bergulir kementerian agama kemenag ri,,jakarta  isu dana haji dipakai pengembangan alias bergulir kementerian agama kemenag ri
2022-05-08,1523241300375621633,kementerian agama menyatakan narasi menteri agama yaqut cholil qoumas minta masyarakat ikhlaskan dana haji dipakai pemerintah untuk ibu kota negara ikn nusantara adalah hoaks dan fitnah,,kementerian agama narasi menteri agama yaqut cholil qoumas masyarakat ikhlaskan dana haji dipakai hoaks fitnah
2022-05-08,1523222483863674880,ketarketir masyarakat adat tersingkir dari ibu kota nusantara,,ketarketir masyarakat adat tersingkir
2022-05-08,1523222116229066752,"kementerian agama menyatakan narasi menteri agama yaqut cholil qoumas minta masyarakat ikhlaskan dana haji dipakai pemerintah untuk ibu kota negara nusantara adalah hoaks dan fitnah

simak berita selengkapnya di",,"kementerian agama narasi menteri agama yaqut cholil qoumas masyarakat ikhlaskan dana haji dipakai hoaks fitnah

simak berita selengkapnya"
2022-05-08,1523212497821396992,berkolusi dgn legislatif dan yudikatif dan mahkamah konstitusi mk terjadi penguasaan kekayaan oleh rezim oligarki juga berkalikali berbohong mengenai penggunaan dana apbn untuk proyek kereta api cepat jakartabandung dan pembangunan ibu kota negara ikn nusantara,,berkolusi dgn legislatif yudikatif mahkamah konstitusi mk penguasaan kekayaan rezim oligarki berkalikali berbohong penggunaan dana apbn proyek kereta api cepat jakartabandung
2022-05-08,1523187916339843072,"pembatasan agar tidak terjadi spekulasi harga tanah di kawasan ibu kota negara nusantara

untuk informasi selengkapnya yuk simak informasinya",,"pembatasan spekulasi harga nusantara

untuk informasi selengkapnya yuk simak informasinya"
2022-05-08,1523176540984422402,kementerian agama kemenag membantah isu dana haji dipakai pemerintah untuk pembiayaan ibu kota negara ikn nusantara,,kementerian agama kemenag membantah isu dana haji dipakai pembiayaan
2022-05-08,1523165829327585280,"halo  untuk mendukung pembangunan ibu kota nusantara kementerian atrbpn telah melakukan rencana penyusunan tata ruang dan penyusunan kajian lingkunhan hidup strategis pada kawasan ibu kota nusantara

yuk simak informasi",,"halo  mendukung kementerian atrbpn rencana penyusunan tata ruang penyusunan kajian lingkunhan hidup strategis nusantara

yuk simak informasi"
2022-05-08,1523141180568965122,harapan masyarakat dengan penetapan nusantara sebagai nama ibu kota baru dan pengesahan uu ikn mudik sehat lancar,,harapan masyarakat penetapan nama pengesahan uu mudik sehat lancar
2022-05-08,1523121274859364353,presiden jokowi sudah menyiapkan kawasan strategis nasional ksn di ibu kota nusantara mudik sehat lancar,,strategis nasional ksn mudik sehat lancar
2022-05-08,1523115492495421441,"beban baru apbn

gaji dan fasilitas yang didapat pegawai hingga kepala otorita ibu kota nusantara
klik untuk baca",,"beban apbn

gaji fasilitas pegawai nusantara
klik baca"
2022-05-07,1523076766323019776,berikut berita terpopuler di laman tren mulai dari detikdetik pemuda tertabrak kereta di cisomang wfh asn hingga soal ibu kota nusantara,,berita terpopuler laman tren detikdetik pemuda tertabrak kereta cisomang wfh asn
2022-05-07,1523045070144151552,subhanallah ibu kota nusantara,,subhanallah
2022-05-07,1522971896098082817,"behahahahaha pleciden jakarta beberapa bulan lagi tinggal kenangan setelah itu ibu kota pindah dan berubah jadi ikn nusantara 
jadinya plecidenplecidenan deh",,"behahahahaha pleciden jakarta tinggal kenangan pindah berubah 
jadinya plecidenplecidenan deh"
2022-05-07,1522904568111448067,ibu kota negara nusantara akan berkonsep forest city,,berkonsep forest city
2022-05-07,1522899980603826176,"atrbpn

halo  untuk mendukung pembangunan ibu kota nusantara kementerian atrbpn telah melakukan penyusunan rencana tata ruang dan penyusunan kajian lingkungan hidup strategis pada kawasan ibu kota nusantara

untuk inf",,"atrbpn

halo  mendukung kementerian atrbpn penyusunan rencana tata ruang penyusunan kajian lingkungan hidup strategis nusantara

untuk inf"
2022-05-07,1522899447503630336,"atrbpn

halo  kementerian atrbpn telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan ibu kota negara nusantara

untuk informasi selengkapnya yuk simak informasi berikut sob",,"atrbpn

halo  kementerian atrbpn pembatasan spekulasi harga nusantara

untuk informasi selengkapnya yuk simak informasi sob"
2022-05-07,1522899382865170433,"atrbpn

halo  untuk mendukung pembangunan ibu kota nusantara kementerian atrbpn telah melakukan penyusunan rencana tata ruang dan penyusunan kajian lingkungan hidup strategis pada kawasan ibu kota nusantara

untuk informasi selengkapnya",,"atrbpn

halo  mendukung kementerian atrbpn penyusunan rencana tata ruang penyusunan kajian lingkungan hidup strategis nusantara

untuk informasi selengkapnya"
2022-05-07,1522897522720911361,suasana titik nol ibu kota negara ikn nusantara sabtu  siang terpantau cukup ramai dikunjungi warga cuaca terpantau panas buat yang mau kemari silahkan aja karena tempat ini sementara dibuka untuk umum,,suasana sabtu  siang terpantau ramai dikunjungi warga cuaca terpantau panas kemari silahkan aja dibuka
2022-05-07,1522892737892151296,reposted from atrbpn halo  kementerian atrbpn telah melakukan pembatasan agar tidak terjadi spekulasi harga tanah di kawasan ibu kota negara nusantara,,reposted from atrbpn halo  kementerian atrbpn pembatasan spekulasi harga
2022-05-07,1522890783183241218,pelan tapi pasti sinar mas mulai pasang orangnya di ibu kota negara ikn nusantara awalnya wkl kepala otorita dhony kini corcom sinar mas land panji diangkut pula,,pelan sinar mas pasang orangnya wkl dhony corcom sinar mas land panji diangkut
2022-05-07,1522890700282605569,"atrbpn

halo  untuk mendukung pembangunan ibu kota nusantara kementerian atrbpn telah melakukan penyusunan rencana tata ruang dan penyusunan kajian lingkungan hidup strategis pada kawasan ibu kota nusa",,"atrbpn

halo  mendukung kementerian atrbpn penyusunan rencana tata ruang penyusunan kajian lingkungan hidup strategis nusa"
2022-05-07,1522866066678247424,ikn presiden jokowi terbitkan empat perpres ibu kota nusantara mengapa disebut tidak etis dan bisakah melindungi warga adat lokal,,terbitkan perpres etis melindungi warga adat lokal
2022-05-07,1522843705874722817,ada yang tau gak bedanya ibu kota negara ri dengan ibu kota nusantara,,tau gak bedanya ri
2022-05-07,1522834493677047808,pajak rakyat untuk pembangunan ibu kota negara nusantara ylbhi sudah sepatutnya ikn dibatalkan,,pajak rakyat ylbhi sepatutnya dibatalkan
2022-05-07,1522833024735277057,"atrbpn with 

halo  untuk mendukung pembangunan ibu kota nusantara kementerian atrbpn telah melakukan penyusunan rencana tata ruang dan penyusunan kajian lingkungan hidup strategis pada kawasan ibu kota",,"atrbpn with 

halo  mendukung kementerian atrbpn penyusunan rencana tata ruang penyusunan kajian lingkungan hidup strategis"
2022-05-07,1522818512523309058,ketiadaan pengaturan khusus tentang perolehan tanah masyarakat adat di ibu kota negara nusantara dikhawatirkan memicu konflik sosial perlu ada terobosan hukum untuk melindungi tanah masyarakat adat di ikn,,ketiadaan pengaturan khusus perolehan masyarakat adat dikhawatirkan memicu konflik sosial terobosan hukum melindungi masyarakat adat
2022-05-07,1522811229613350912,aku custome cincin di toko mas ibu kota di daerah pecinan per gram kyknya wktu itu an ya lupa plesss biaya customenya sih yg mahal rb tp wesben krna kyk ada kepuasan tersediri ygy wkwk klo kalung gelang nya aku belik di toko mas semar nusantara di deket pasar bulu,,custome cincin toko mas daerah pecinan gram kyknya wktu an ya lupa plesss biaya customenya sih yg mahal rb tp wesben krna kyk kepuasan tersediri ygy wkwk klo kalung gelang nya belik toko mas semar deket pasar bulu
2022-05-07,1522788200288522240,design ikn nusantara menjadi sorotan dunia karena akan menjadi pusat perekonomian dan dan ibu kota negara yang smart dengansyarat akan teknologi modern,,design sorotan dunia pusat perekonomian smart dengansyarat teknologi modern
2022-05-07,1522783604442492928,"dukung pembangunan ikn nusantara sebagai ibu kota baru
prokes balik mudik",,"dukung baru
prokes mudik"
2022-05-07,1522731229140840449,presiden  menegaskan bahwa pembangunan ibu kota negara ikn nusantara merupakan sebuah lompatan besar untuk melakukan transformasi menuju indonesia maju ikn nusantara akan menunjukkan kebesaran bangsa indonesia dan mencerminkan identitas nasional,, lompatan transformasi maju kebesaran bangsa mencerminkan identitas nasional
2022-05-07,1522729898741485568,ikn nusantara akan menjadi cerminan ibu kota negara yang ramah lingkungan modern dan memperhatikan kebutuhan masyarakat paduan dari smart green city amp adat kebudayaan lokal dalam pembangunan berkelanjutan menuju indonesia maju amp sejahtera,,cerminan ramah lingkungan modern memperhatikan kebutuhan masyarakat paduan smart green city amp adat kebudayaan lokal berkelanjutan maju amp sejahtera
2022-05-06,1522723282713477121,mantan menteri perencanaan pembangunan nasionalkepala bappenas bambang brodjonegoro ditetapkan sebagai ketua tim penasihat timtransisi pendukung persiapan pembangunan dan pemindahan ibu kota nusantara,,mantan menteri perencanaan nasionalkepala bappenas bambang brodjonegoro ditetapkan ketua tim penasihat timtransisi pendukung persiapan
2022-05-06,1522722185575473153,"atrbpn

halo  untuk mendukung pembangunan ibu kota nusantara kementerian atrbpn telah melakukan penyusunan rencana tata ruang dan penyusunan kajian lingkungan hidup strategis pada kawasan ibu kota nusantara",,"atrbpn

halo  mendukung kementerian atrbpn penyusunan rencana tata ruang penyusunan kajian lingkungan hidup strategis"
2022-05-06,1522714904079216641,jalan tol menjadi salah satu infrastruktur konektivitas yang krusial dalam sebuah wilayah tak terkecuali di ibu kota nusantara ikn kalimantan timur seperti diketahui soal rencana pembangunan jalan tol di ikn bukanlah hal yang baru,,jalan tol salah infrastruktur konektivitas krusial wilayah terkecuali rencana jalan tol
2022-05-06,1522712819916963841,jalan tol menjadi salah satu infrastruktur konektivitas yang krusial dalam sebuah wilayah tak terkecuali di ibu kota nusantara ikn kalimantan timur,,jalan tol salah infrastruktur konektivitas krusial wilayah terkecuali
2022-05-06,1522712817127723010,jalan tol merupakan infrastruktur konektivitas yang krusial dalam sebuah wilayahtak terkecuali di ibu kota nusantara iknkalimantan timur,,jalan tol infrastruktur konektivitas krusial wilayahtak terkecuali iknkalimantan
2022-05-06,1522654280137965569,dalam keputusan mensesneg no  thn  tntng tim transisi pendukung persiapan pembangunan dan pemindahan ibu kota nusantara ikn bambang brodjonegoro dittapkn sbagai ketua tim penasihat timtransisi pendukung persiapan pembangunan dan pemindahan ikn,,keputusan mensesneg no  thn  tntng tim transisi pendukung persiapan bambang brodjonegoro dittapkn sbagai ketua tim penasihat timtransisi pendukung persiapan
2022-05-06,1522637009977753606,mantan menteri perencanaan pembangunan nasionalkepala bappenas bambang brodjonegoro ditetapkan sebagai ketua tim penasihat timtransisi pendukung persiapan pembangunan dan pemindahan ibu kota nusantara ikn,,mantan menteri perencanaan nasionalkepala bappenas bambang brodjonegoro ditetapkan ketua tim penasihat timtransisi pendukung persiapan
2022-05-06,1522579515880267776,bismillah terwujudhasil kerja nyata pakdhe  ibu kota nusantaradari atas kelihatan menterengangkat topi pakde  jokowi presiden pilihan,,bismillah terwujudhasil kerja nyata pakdhe  nusantaradari menterengangkat topi pakde  pilihan
2022-05-06,1522573674871631872,"berikut pajak khusus ikn yang dapat dipungut oleh otorita ibu kota nusantara 
 pajak kendaraan bermotor
 bea balik nama kendaraan bermotor
 pajak alat berat
 pajak bahan bakar kendaraan bermotor
 pajak air permukaan
 pajak rokok",,"pajak khusus dipungut 
 pajak kendaraan bermotor
 bea nama kendaraan bermotor
 pajak alat berat
 pajak bahan bakar kendaraan bermotor
 pajak air permukaan
 pajak rokok"
2022-05-06,1522568360441311232,dalam keputusan mensesneg nomor  tahun  tentang tim transisi pendukung persiapan pembangunan dan pemindahan ibu kota nusantara ikn pada  april  mantan menteri ppn bambang brodjonegoro ditetapkan sebagai ketua tim penasihat,,keputusan mensesneg nomor   tim transisi pendukung persiapan  april  mantan menteri ppn bambang brodjonegoro ditetapkan ketua tim penasihat
2022-05-06,1522563400420962304,"mantan menteri perencanaan pembangunan nasionalkepala bappenas bambang brodjonegoro ditetapkan sebagai ketua tim penasihat timtransisi pendukung persiapan pembangunan dan pemindahan ibu kota nusantara ikn 
pemerintahan  gas pol ikn",,"mantan menteri perencanaan nasionalkepala bappenas bambang brodjonegoro ditetapkan ketua tim penasihat timtransisi pendukung persiapan 
pemerintahan  gas pol"
2022-05-06,1522556680307089409,"repost  halo  untuk mendukung pembangunan ibu kota nusantara kementerian atrbpn telah melakukan rencana penyusunan tata ruang dan penyusunan kajian lingkunhan hidup strategis pada kawasan ibu kota nusantara

yuk simak informasi berikut sob",,"repost  halo  mendukung kementerian atrbpn rencana penyusunan tata ruang penyusunan kajian lingkunhan hidup strategis nusantara

yuk simak informasi sob"
2022-05-06,1522554503308136449,kementerian atrbpn telah melakukan penyusunan rencana tata ruang dan penyusunan kajian lingkungan hidup strategis pada kawasan ibu kota nusantara,,kementerian atrbpn penyusunan rencana tata ruang penyusunan kajian lingkungan hidup strategis
